Start,End,Name,CountsAsWork,CountsAsSleep,InfernalDay
2026-01-16 22:40:57,2026-01-16 22:40:57,idle,False,False,2026-01-16
2026-01-16 23:53:19,2026-01-17 08:16:19,SLEEP_OFFLINE,False,True,2026-01-16
2026-01-16 22:40:57,2026-01-17 08:44:15,work,True,False,2026-01-16
2026-01-16 22:40:57,2026-01-17 08:44:22,work,True,False,2026-01-16
2026-01-17 08:44:22,2026-01-17 09:13:58,douche,False,False,2026-01-17
2026-01-17 09:13:58,2026-01-17 09:19:06,work,True,False,2026-01-17
2026-01-17 09:19:06,2026-01-17 09:20:00,clope,False,False,2026-01-17
2026-01-17 09:18:29,2026-01-17 09:24:13,sleep,False,True,2026-01-17
2026-01-16 22:40:57,2026-01-17 09:29:15,work,True,False,2026-01-16
2026-01-17 09:20:00,2026-01-17 09:34:07,clope,False,False,2026-01-17
2026-01-17 09:34:07,2026-01-17 09:38:02,manger,False,False,2026-01-17
2026-01-17 09:38:02,2026-01-17 09:38:13,manger,False,False,2026-01-17
2026-01-17 09:38:13,2026-01-17 09:38:14,manger,False,False,2026-01-17
2026-01-17 09:38:14,2026-01-17 09:38:14,manger,False,False,2026-01-17
2026-01-17 09:38:14,2026-01-17 09:52:31,manger,False,False,2026-01-17
2026-01-17 09:29:15,2026-01-17 09:55:27,work,True,False,2026-01-17
2026-01-17 09:55:27,2026-01-17 09:55:42,work,True,False,2026-01-17
2026-01-17 09:55:42,2026-01-17 09:55:43,work,True,False,2026-01-17
2026-01-17 09:55:43,2026-01-17 09:55:43,work,True,False,2026-01-17
2026-01-17 09:55:43,2026-01-17 09:55:43,work,True,False,2026-01-17
2026-01-17 09:55:43,2026-01-17 09:55:43,work,True,False,2026-01-17
2026-01-17 09:29:15,2026-01-17 09:55:44,work,True,False,2026-01-17
2026-01-17 09:55:44,2026-01-17 09:55:44,work,True,False,2026-01-17
2026-01-17 09:55:44,2026-01-17 09:55:44,work,True,False,2026-01-17
2026-01-17 09:55:43,2026-01-17 09:57:00,work,True,False,2026-01-17
2026-01-17 09:55:43,2026-01-17 10:00:55,work,True,False,2026-01-17
2026-01-17 10:00:55,2026-01-17 10:04:03,work,True,False,2026-01-17
2026-01-17 10:00:55,2026-01-17 10:07:38,work,True,False,2026-01-17
2026-01-17 10:07:38,2026-01-17 10:09:45,work,True,False,2026-01-17
2026-01-17 10:09:45,2026-01-17 10:09:47,work,True,False,2026-01-17
2026-01-17 09:52:31,2026-01-17 10:27:19,manger,False,False,2026-01-17
2026-01-17 10:27:19,2026-01-17 10:28:05,manger,False,False,2026-01-17
2026-01-17 10:28:05,2026-01-17 10:28:49,manger,False,False,2026-01-17
2026-01-17 10:28:49,2026-01-17 10:36:59,manger,False,False,2026-01-17
2026-01-17 10:36:59,2026-01-17 10:48:14,work,True,False,2026-01-17
2026-01-17 10:48:14,2026-01-17 10:50:48,manger,False,False,2026-01-17
2026-01-17 10:50:48,2026-01-17 11:09:17,work,True,False,2026-01-17
2026-01-17 11:09:17,2026-01-17 11:24:02,clope,False,False,2026-01-17
2026-01-17 11:24:02,2026-01-17 11:37:15,work,True,False,2026-01-17
2026-01-17 11:37:15,2026-01-17 11:45:23,clope,False,False,2026-01-17
2026-01-17 11:45:23,2026-01-17 12:13:31,work,True,False,2026-01-17
2026-01-17 12:13:31,2026-01-17 12:55:21,manger,False,False,2026-01-17
2026-01-17 12:55:21,2026-01-17 13:35:11,work,True,False,2026-01-17
2026-01-17 13:35:11,2026-01-17 13:46:22,clope,False,False,2026-01-17
2026-01-17 13:46:22,2026-01-17 13:58:11,manger,False,False,2026-01-17
2026-01-17 13:58:11,2026-01-17 14:09:03,work,True,False,2026-01-17
2026-01-17 14:09:03,2026-01-17 14:28:50,clope,False,False,2026-01-17
2026-01-17 14:28:50,2026-01-17 16:02:36,marche,False,False,2026-01-17
2026-01-17 16:02:36,2026-01-17 21:42:35,work,True,False,2026-01-17
2026-01-17 21:42:35,2026-01-17 21:48:43,sleep,False,True,2026-01-17
2026-01-17 21:48:43,2026-01-18 07:15:56,SLEEP_OFFLINE,False,True,2026-01-17
2026-01-18 07:15:56,2026-01-18 07:30:13,sleep,False,True,2026-01-18
2026-01-18 07:30:13,2026-01-18 07:58:21,work,True,False,2026-01-18
2026-01-18 07:58:21,2026-01-18 08:01:28,clope,False,False,2026-01-18
2026-01-18 08:01:28,2026-01-18 08:31:58,douche,False,False,2026-01-18
2026-01-18 08:31:58,2026-01-18 08:44:30,clope,False,False,2026-01-18
2026-01-18 08:44:30,2026-01-18 09:28:44,work,True,False,2026-01-18
2026-01-18 09:28:44,2026-01-18 09:31:59,clope,False,False,2026-01-18
2026-01-18 09:31:59,2026-01-18 10:56:36,work,True,False,2026-01-18
2026-01-18 10:56:36,2026-01-18 11:06:38,clope,False,False,2026-01-18
2026-01-18 11:06:38,2026-01-18 11:25:12,work,True,False,2026-01-18
2026-01-18 11:25:12,2026-01-18 11:39:07,clope,False,False,2026-01-18
2026-01-18 11:39:07,2026-01-18 12:02:27,work,True,False,2026-01-18
2026-01-18 12:02:27,2026-01-18 12:53:44,marche,False,False,2026-01-18
2026-01-18 12:53:44,2026-01-18 12:57:25,work,True,False,2026-01-18
2026-01-18 12:57:25,2026-01-18 14:02:33,manger,False,False,2026-01-18
2026-01-18 14:02:33,2026-01-18 14:02:49,clope,False,False,2026-01-18
2026-01-18 14:02:49,2026-01-18 14:53:53,work,True,False,2026-01-18
2026-01-18 14:53:53,2026-01-18 15:03:18,clope,False,False,2026-01-18
2026-01-18 15:03:18,2026-01-18 15:52:08,work,True,False,2026-01-18
2026-01-18 15:52:08,2026-01-18 16:04:53,clope,False,False,2026-01-18
2026-01-18 16:04:53,2026-01-18 17:19:44,work,True,False,2026-01-18
2026-01-18 17:19:44,2026-01-18 17:35:50,WAIT_OK,False,False,2026-01-18
2026-01-18 17:35:50,2026-01-18 18:58:48,work,True,False,2026-01-18
2026-01-18 18:58:48,2026-01-18 20:07:38,manger,False,False,2026-01-18
2026-01-18 20:07:38,2026-01-18 20:08:18,work,True,False,2026-01-18
2026-01-18 20:08:18,2026-01-18 20:08:20,clope,False,False,2026-01-18
2026-01-18 20:08:20,2026-01-18 20:17:29,work,True,False,2026-01-18
2026-01-18 20:17:29,2026-01-18 21:47:17,WAIT_OK,False,False,2026-01-18
2026-01-18 21:47:17,2026-01-18 21:47:23,douche,False,False,2026-01-18
2026-01-18 21:47:23,2026-01-18 21:47:50,sleep,False,True,2026-01-18
2026-01-18 21:47:50,2026-01-19 06:50:48,SLEEP_OFFLINE,False,True,2026-01-18
2026-01-19 06:50:48,2026-01-19 06:53:39,sleep,False,True,2026-01-19
2026-01-19 06:53:39,2026-01-19 10:15:53,douche,False,False,2026-01-19
2026-01-19 10:15:53,2026-01-19 12:24:07,work,True,False,2026-01-19
2026-01-19 12:24:07,2026-01-19 12:24:12,clope,False,False,2026-01-19
2026-01-19 12:24:12,2026-01-19 12:24:15,clope,False,False,2026-01-19
2026-01-19 12:24:15,2026-01-19 20:58:19,work,True,False,2026-01-19
2026-01-19 20:58:19,2026-01-19 20:58:20,clope,False,False,2026-01-19
2026-01-19 20:58:20,2026-01-19 20:58:23,clope,False,False,2026-01-19
2026-01-19 20:58:23,2026-01-19 20:59:03,work,True,False,2026-01-19
2026-01-19 20:59:03,2026-01-19 20:59:04,clope,False,False,2026-01-19
2026-01-19 20:59:04,2026-01-19 20:59:05,clope,False,False,2026-01-19
2026-01-19 20:59:05,2026-01-19 20:59:06,clope,False,False,2026-01-19
2026-01-19 20:59:06,2026-01-19 20:59:17,clope,False,False,2026-01-19
2026-01-19 20:59:17,2026-01-19 21:23:01,WAIT_OK,False,False,2026-01-19
2026-01-19 21:23:01,2026-01-19 21:23:17,sleep,False,True,2026-01-19
2026-01-19 21:23:17,2026-01-20 03:38:49,SLEEP_OFFLINE,False,True,2026-01-19
2026-01-20 03:38:49,2026-01-20 03:40:18,sleep,False,True,2026-01-19
2026-01-20 03:40:18,2026-01-20 04:14:32,douche,False,False,2026-01-19
2026-01-20 04:14:32,2026-01-20 04:15:35,work,True,False,2026-01-20
2026-01-20 04:15:35,2026-01-20 04:15:41,clope,False,False,2026-01-20
2026-01-20 04:15:41,2026-01-20 05:28:18,work,True,False,2026-01-20
2026-01-20 05:28:18,2026-01-20 05:28:20,clope,False,False,2026-01-20
2026-01-20 05:28:20,2026-01-20 06:25:34,work,True,False,2026-01-20
2026-01-20 06:25:34,2026-01-20 07:04:42,clope,False,False,2026-01-20
2026-01-20 07:04:42,2026-01-20 08:19:29,marche,False,False,2026-01-20
2026-01-20 08:19:29,2026-01-20 09:25:11,work,True,False,2026-01-20
2026-01-20 09:25:11,2026-01-20 09:34:46,clope,False,False,2026-01-20
2026-01-20 09:34:46,2026-01-20 10:10:43,douche,False,False,2026-01-20
2026-01-20 10:10:43,2026-01-20 10:40:49,work,True,False,2026-01-20
2026-01-20 10:40:49,2026-01-20 11:16:09,manger,False,False,2026-01-20
2026-01-20 11:16:09,2026-01-20 11:18:20,work,True,False,2026-01-20
2026-01-20 11:18:20,2026-01-20 11:18:24,clope,False,False,2026-01-20
2026-01-20 11:18:24,2026-01-20 12:05:16,work,True,False,2026-01-20
2026-01-20 12:05:16,2026-01-20 12:11:20,clope,False,False,2026-01-20
2026-01-20 12:11:20,2026-01-20 12:49:36,work,True,False,2026-01-20
2026-01-20 12:49:36,2026-01-20 12:59:21,clope,False,False,2026-01-20
2026-01-20 12:59:21,2026-01-20 14:53:00,work,True,False,2026-01-20
2026-01-20 14:53:00,2026-01-20 15:45:31,clope,False,False,2026-01-20
2026-01-20 15:45:31,2026-01-20 16:33:09,work,True,False,2026-01-20
2026-01-20 16:33:09,2026-01-20 16:33:32,clope,False,False,2026-01-20
2026-01-20 16:33:32,2026-01-20 16:57:07,work,True,False,2026-01-20
2026-01-20 16:57:07,2026-01-20 17:19:34,clope,False,False,2026-01-20
2026-01-20 17:19:34,2026-01-20 21:47:33,work,True,False,2026-01-20
2026-01-20 21:47:33,2026-01-20 23:58:22,WAIT_OK,False,False,2026-01-20
2026-01-20 23:58:22,2026-01-21 08:20:35,sleep,False,True,2026-01-20
2026-01-21 08:20:35,2026-01-21 11:03:53,douche,False,False,2026-01-21
2026-01-21 11:03:53,2026-01-21 14:04:01,work,True,False,2026-01-21
2026-01-21 14:04:01,2026-01-21 15:22:27,WAIT_OK,False,False,2026-01-21
2026-01-21 15:22:27,2026-01-21 15:32:41,work,True,False,2026-01-21
2026-01-21 15:32:41,2026-01-21 15:32:43,clope,False,False,2026-01-21
2026-01-21 15:32:43,2026-01-21 17:02:20,work,True,False,2026-01-21
2026-01-21 17:02:20,2026-01-21 17:22:07,clope,False,False,2026-01-21
2026-01-21 17:22:07,2026-01-21 18:39:39,work,True,False,2026-01-21
2026-01-21 18:39:39,2026-01-21 18:39:41,clope,False,False,2026-01-21
2026-01-21 18:39:41,2026-01-21 19:24:11,work,True,False,2026-01-21
2026-01-21 19:24:11,2026-01-21 21:12:10,clope,False,False,2026-01-21
2026-01-21 21:12:10,2026-01-21 21:12:19,manger,False,False,2026-01-21
2026-01-21 21:12:19,2026-01-22 00:10:19,work,True,False,2026-01-21
2026-01-22 00:10:19,2026-01-22 00:53:50,clope,False,False,2026-01-21
2026-01-22 00:53:50,2026-01-22 01:00:07,WAIT_OK,False,False,2026-01-21
2026-01-22 01:00:07,2026-01-22 08:32:27,SLEEP_OFFLINE,False,True,2026-01-21
2026-01-22 08:32:27,2026-01-22 08:33:28,sleep,False,True,2026-01-22
2026-01-22 08:33:28,2026-01-22 10:19:50,douche,False,False,2026-01-22
2026-01-22 10:19:50,2026-01-22 10:20:02,clope,False,False,2026-01-22
2026-01-22 10:20:02,2026-01-22 10:20:04,WAIT_OK,False,False,2026-01-22
2026-01-22 10:20:04,2026-01-22 10:20:13,clope,False,False,2026-01-22
2026-01-22 10:20:13,2026-01-22 10:20:15,WAIT_OK,False,False,2026-01-22
2026-01-22 10:20:15,2026-01-22 10:49:00,clope,False,False,2026-01-22
2026-01-22 10:49:00,2026-01-22 11:14:12,work,True,False,2026-01-22
2026-01-22 11:14:12,2026-01-22 12:58:51,clope,False,False,2026-01-22
2026-01-22 12:58:51,2026-01-22 13:21:07,work,True,False,2026-01-22
2026-01-22 13:21:07,2026-01-22 13:39:57,clope,False,False,2026-01-22
2026-01-22 13:39:57,2026-01-22 14:21:06,work,True,False,2026-01-22
2026-01-22 14:21:06,2026-01-22 14:21:07,clope,False,False,2026-01-22
2026-01-22 14:21:07,2026-01-22 17:07:22,work,True,False,2026-01-22
2026-01-22 17:07:22,2026-01-22 17:07:27,work,True,False,2026-01-22
2026-01-22 17:07:27,2026-01-22 17:07:29,clope,False,False,2026-01-22
2026-01-22 17:07:29,2026-01-22 20:22:40,work,True,False,2026-01-22
2026-01-22 20:22:40,2026-01-22 20:22:42,work,True,False,2026-01-22
2026-01-22 20:22:42,2026-01-22 20:22:44,clope,False,False,2026-01-22
2026-01-22 20:22:44,2026-01-22 21:21:37,work,True,False,2026-01-22
2026-01-22 21:21:37,2026-01-22 21:27:05,WAIT_OK,False,False,2026-01-22
2026-01-22 21:27:05,2026-01-22 21:27:20,sleep,False,True,2026-01-22
2026-01-22 21:27:20,2026-01-23 07:08:53,SLEEP_OFFLINE,False,True,2026-01-22
2026-01-23 07:08:53,2026-01-23 07:10:14,sleep,False,True,2026-01-23
2026-01-23 07:10:14,2026-01-23 07:40:52,douche,False,False,2026-01-23
2026-01-23 07:40:52,2026-01-23 08:30:46,work,True,False,2026-01-23
2026-01-23 08:30:46,2026-01-23 11:44:36,clope,False,False,2026-01-23
2026-01-23 11:44:36,2026-01-23 11:44:48,clope,False,False,2026-01-23
2026-01-23 11:44:48,2026-01-23 11:44:50,marche,False,False,2026-01-23
2026-01-23 11:44:50,2026-01-23 11:44:52,clope,False,False,2026-01-23
2026-01-23 11:44:52,2026-01-23 11:44:53,manger,False,False,2026-01-23
2026-01-23 11:44:53,2026-01-23 11:44:53,clope,False,False,2026-01-23
2026-01-23 11:44:53,2026-01-23 11:44:54,manger,False,False,2026-01-23
2026-01-23 11:44:54,2026-01-23 13:01:33,clope,False,False,2026-01-23
2026-01-23 13:01:33,2026-01-23 13:01:47,clope,False,False,2026-01-23
2026-01-23 13:01:47,2026-01-23 13:36:46,work,True,False,2026-01-23
2026-01-23 13:36:46,2026-01-23 13:36:51,clope,False,False,2026-01-23
2026-01-23 13:36:51,2026-01-23 18:03:40,work,True,False,2026-01-23
2026-01-23 18:03:40,2026-01-23 18:03:41,clope,False,False,2026-01-23
2026-01-23 18:03:41,2026-01-23 23:43:18,work,True,False,2026-01-23
2026-01-23 23:43:18,2026-01-24 08:14:19,WAIT_OK,False,False,2026-01-23
2026-01-24 08:14:19,2026-01-24 08:14:53,work,True,False,2026-01-24
2026-01-24 08:14:53,2026-01-24 09:17:54,douche,False,False,2026-01-24
2026-01-24 09:17:54,2026-01-24 12:36:42,clope,False,False,2026-01-24
2026-01-24 12:36:42,2026-01-24 12:36:47,clope,False,False,2026-01-24
2026-01-24 12:36:47,2026-01-24 12:36:49,manger,False,False,2026-01-24
2026-01-24 12:36:49,2026-01-24 12:36:59,clope,False,False,2026-01-24
2026-01-24 12:36:59,2026-01-24 12:58:45,work,True,False,2026-01-24
2026-01-24 12:58:45,2026-01-24 12:58:52,clope,False,False,2026-01-24
2026-01-24 12:58:52,2026-01-24 12:58:53,work,True,False,2026-01-24
2026-01-24 12:58:53,2026-01-24 12:58:56,clope,False,False,2026-01-24
2026-01-24 12:58:56,2026-01-24 12:58:57,work,True,False,2026-01-24
2026-01-24 12:58:57,2026-01-24 13:11:47,clope,False,False,2026-01-24
2026-01-24 13:11:47,2026-01-24 13:22:58,work,True,False,2026-01-24
2026-01-24 13:22:58,2026-01-24 13:53:45,clope,False,False,2026-01-24
2026-01-24 13:53:45,2026-01-24 14:46:23,work,True,False,2026-01-24
2026-01-24 14:46:23,2026-01-24 14:55:08,clope,False,False,2026-01-24
2026-01-24 14:55:08,2026-01-24 15:48:30,work,True,False,2026-01-24
2026-01-24 15:48:30,2026-01-24 15:48:35,clope,False,False,2026-01-24
2026-01-24 15:48:35,2026-01-24 16:53:08,work,True,False,2026-01-24
2026-01-24 16:53:08,2026-01-24 16:53:10,clope,False,False,2026-01-24
2026-01-24 16:53:10,2026-01-24 18:14:57,work,True,False,2026-01-24
2026-01-24 18:14:57,2026-01-24 18:14:59,clope,False,False,2026-01-24
2026-01-24 18:14:59,2026-01-24 18:50:19,work,True,False,2026-01-24
2026-01-24 18:50:19,2026-01-24 18:58:17,clope,False,False,2026-01-24
2026-01-24 18:58:17,2026-01-24 23:30:09,work,True,False,2026-01-24
2026-01-24 23:30:09,2026-01-24 23:30:23,clope,False,False,2026-01-24
2026-01-24 23:30:23,2026-01-25 00:12:57,WAIT_OK,False,False,2026-01-24
2026-01-25 00:12:57,2026-01-25 08:34:31,sleep,False,True,2026-01-24
2026-01-25 08:34:31,2026-01-25 10:25:48,douche,False,False,2026-01-25
2026-01-25 10:25:48,2026-01-25 10:25:55,clope,False,False,2026-01-25
2026-01-25 10:25:55,2026-01-25 10:25:56,douche,False,False,2026-01-25
2026-01-25 10:25:56,2026-01-25 10:25:58,clope,False,False,2026-01-25
2026-01-25 10:25:58,2026-01-25 11:12:58,work,True,False,2026-01-25
2026-01-25 11:12:58,2026-01-25 11:13:01,clope,False,False,2026-01-25
2026-01-25 11:13:01,2026-01-25 12:05:00,work,True,False,2026-01-25
2026-01-25 12:05:00,2026-01-25 12:05:01,clope,False,False,2026-01-25
2026-01-25 12:05:01,2026-01-25 19:13:38,work,True,False,2026-01-25
2026-01-25 19:13:38,2026-01-25 19:13:39,clope,False,False,2026-01-25
2026-01-25 19:13:39,2026-01-25 19:13:40,manger,False,False,2026-01-25
2026-01-25 19:13:40,2026-01-25 19:13:41,clope,False,False,2026-01-25
2026-01-25 19:13:41,2026-01-25 19:13:42,manger,False,False,2026-01-25
2026-01-25 19:13:42,2026-01-25 19:13:43,clope,False,False,2026-01-25
2026-01-25 19:13:43,2026-01-25 19:13:43,manger,False,False,2026-01-25
2026-01-25 19:13:43,2026-01-25 19:13:48,clope,False,False,2026-01-25
2026-01-25 19:13:48,2026-01-25 22:54:39,manger,False,False,2026-01-25
2026-01-25 22:54:39,2026-01-26 04:59:50,SLEEP_OFFLINE,False,True,2026-01-25
2026-01-26 04:59:50,2026-01-26 05:07:27,sleep,False,True,2026-01-26
2026-01-26 05:07:27,2026-01-26 06:28:42,douche,False,False,2026-01-26
2026-01-26 06:28:42,2026-01-26 06:28:45,clope,False,False,2026-01-26
2026-01-26 06:28:45,2026-01-26 07:13:54,work,True,False,2026-01-26
2026-01-26 07:13:54,2026-01-26 07:20:49,clope,False,False,2026-01-26
2026-01-26 07:20:49,2026-01-26 08:54:58,work,True,False,2026-01-26
2026-01-26 08:54:58,2026-01-26 08:59:09,clope,False,False,2026-01-26
2026-01-26 08:59:09,2026-01-26 09:56:20,marche,False,False,2026-01-26
2026-01-26 09:56:20,2026-01-26 09:56:22,clope,False,False,2026-01-26
2026-01-26 09:56:22,2026-01-26 11:09:36,work,True,False,2026-01-26
2026-01-26 11:09:36,2026-01-26 12:26:56,manger,False,False,2026-01-26
2026-01-26 12:26:56,2026-01-26 12:28:42,work,True,False,2026-01-26
2026-01-26 12:28:42,2026-01-26 12:28:44,clope,False,False,2026-01-26
2026-01-26 12:28:44,2026-01-26 12:52:00,work,True,False,2026-01-26
2026-01-26 12:52:00,2026-01-26 12:59:00,clope,False,False,2026-01-26
2026-01-26 12:59:00,2026-01-26 13:38:34,work,True,False,2026-01-26
2026-01-26 13:38:34,2026-01-26 13:48:40,clope,False,False,2026-01-26
2026-01-26 13:48:40,2026-01-26 14:38:21,work,True,False,2026-01-26
2026-01-26 14:38:21,2026-01-26 14:38:23,clope,False,False,2026-01-26
2026-01-26 14:38:23,2026-01-26 15:43:23,work,True,False,2026-01-26
2026-01-26 15:43:23,2026-01-26 15:43:27,clope,False,False,2026-01-26
2026-01-26 15:43:27,2026-01-26 17:04:16,work,True,False,2026-01-26
2026-01-26 17:04:16,2026-01-26 17:54:33,WAIT_OK,False,False,2026-01-26
2026-01-26 17:54:33,2026-01-26 17:54:35,clope,False,False,2026-01-26
2026-01-26 17:54:35,2026-01-26 19:34:59,work,True,False,2026-01-26
2026-01-26 19:34:59,2026-01-26 20:17:46,manger,False,False,2026-01-26
2026-01-26 20:17:46,2026-01-26 20:25:26,WAIT_OK,False,False,2026-01-26
2026-01-26 20:25:26,2026-01-26 20:25:35,sleep,False,True,2026-01-26
2026-01-26 20:25:35,2026-01-27 05:02:51,SLEEP_OFFLINE,False,True,2026-01-26
2026-01-27 05:02:51,2026-01-27 05:14:30,sleep,False,True,2026-01-27
2026-01-27 05:14:30,2026-01-27 06:01:56,douche,False,False,2026-01-27
2026-01-27 06:01:56,2026-01-27 06:02:00,clope,False,False,2026-01-27
2026-01-27 06:02:00,2026-01-27 06:22:25,work,True,False,2026-01-27
2026-01-27 06:22:25,2026-01-27 06:25:39,clope,False,False,2026-01-27
2026-01-27 06:25:39,2026-01-27 06:49:58,work,True,False,2026-01-27
2026-01-27 06:49:58,2026-01-27 07:04:24,clope,False,False,2026-01-27
2026-01-27 07:04:24,2026-01-27 07:35:37,manger,False,False,2026-01-27
2026-01-27 07:35:37,2026-01-27 07:35:39,clope,False,False,2026-01-27
2026-01-27 07:35:39,2026-01-27 08:19:12,douche,False,False,2026-01-27
2026-01-27 08:19:12,2026-01-27 08:28:40,clope,False,False,2026-01-27
2026-01-27 08:28:40,2026-01-27 08:39:57,work,True,False,2026-01-27
2026-01-27 08:39:57,2026-01-27 09:35:35,marche,False,False,2026-01-27
2026-01-27 09:35:35,2026-01-27 09:48:30,work,True,False,2026-01-27
2026-01-27 09:48:30,2026-01-27 10:35:31,clope,False,False,2026-01-27
2026-01-27 10:35:31,2026-01-27 11:24:53,WAIT_OK,False,False,2026-01-27
2026-01-27 11:24:53,2026-01-27 11:27:42,clope,False,False,2026-01-27
2026-01-27 11:27:42,2026-01-27 12:44:11,marche,False,False,2026-01-27
2026-01-27 12:44:11,2026-01-27 13:08:40,manger,False,False,2026-01-27
2026-01-27 13:08:40,2026-01-27 13:50:25,work,True,False,2026-01-27
2026-01-27 13:50:25,2026-01-27 13:59:07,marche,False,False,2026-01-27
2026-01-27 13:59:07,2026-01-27 13:59:17,clope,False,False,2026-01-27
2026-01-27 13:59:17,2026-01-27 14:06:55,WAIT_OK,False,False,2026-01-27
2026-01-27 14:06:55,2026-01-27 14:58:16,work,True,False,2026-01-27
2026-01-27 14:58:16,2026-01-27 15:50:07,clope,False,False,2026-01-27
2026-01-27 15:50:07,2026-01-27 15:50:10,work,True,False,2026-01-27
2026-01-27 15:50:10,2026-01-27 15:50:11,clope,False,False,2026-01-27
2026-01-27 15:50:11,2026-01-27 16:24:52,work,True,False,2026-01-27
2026-01-27 16:24:52,2026-01-27 16:54:20,work,True,False,2026-01-27
2026-01-27 16:54:20,2026-01-27 17:00:49,clope,False,False,2026-01-27
2026-01-27 17:00:49,2026-01-27 17:25:40,work,True,False,2026-01-27
2026-01-27 17:25:40,2026-01-27 17:36:11,clope,False,False,2026-01-27
2026-01-27 17:36:11,2026-01-27 18:20:20,work,True,False,2026-01-27
2026-01-27 18:20:20,2026-01-27 18:20:24,clope,False,False,2026-01-27
2026-01-27 18:20:24,2026-01-27 20:05:12,work,True,False,2026-01-27
2026-01-27 20:05:12,2026-01-27 20:28:18,manger,False,False,2026-01-27
2026-01-27 20:28:18,2026-01-27 21:37:29,clope,False,False,2026-01-27
2026-01-27 21:37:29,2026-01-27 22:26:46,work,True,False,2026-01-27
2026-01-27 22:26:46,2026-01-27 23:05:31,glandouille,False,False,2026-01-27
2026-01-27 23:05:31,2026-01-28 01:14:59,work,True,False,2026-01-27
2026-01-28 01:14:59,2026-01-28 01:21:15,glandouille,False,False,2026-01-27
